kind,mask,changed,recall,precision,iou,ratio
modify,0.706364,0.038476,0.9744256159683958,0.053077450153178815,0.05300361349717537,18.358561180995945
insert,0.6772899627685547,0.014208793640136719,0.9934223773407611,0.020840901730522818,0.020838026265402203,47.66695751392711
insert,0.7117929458618164,0.010721206665039062,0.950186799501868,0.014311955614448082,0.014301225417676915,66.39112257605409
modify,0.990896,0.397316,0.9959729786869898,0.3993516978572928,0.3987079041124599,2.4939745693604083
modify,0.7343292236328125,0.05870532989501953,0.9999675097876765,0.07994155844155844,0.07994135080168623,12.50873174456195
modify,0.5705366134643555,0.15474891662597656,0.9980032785672908,0.2706924016842429,0.2705458797978532,3.6868536846905697
modify,0.707428,0.103996,0.9985384053232816,0.14679091017036364,0.1467593770315724,6.802453940536173
modify,0.8554220199584961,0.26897430419921875,0.9986101262232308,0.3139976030547117,0.3138604383713687,3.180311303361225
insert,0.546992,0.03306,0.9702359346642468,0.05864071138151929,0.05853541030994058,16.545432546884452
modify,0.5910491943359375,0.15415191650390625,0.9986142044048503,0.26044920614431394,0.26035510593821776,3.834199455580302
modify,0.588608,0.064472,0.9816974810770567,0.1075282700880722,0.10731313624556621,9.129668693386277
modify,0.5231428146362305,0.0058460235595703125,0.9822185970636216,0.010976109961626455,0.01097392939941385,89.48694942903752
modify,0.6080465316772461,0.03529548645019531,0.9993785463388274,0.05801127068946318,0.05800917808176209,17.2273169413672
modify,0.600372,0.082252,0.9941642756407139,0.13620222128946718,0.13609341401876002,7.299178135486067
remove,0.806236,0.24132,0.9918448533068125,0.29687585272798533,0.2961529514825465,3.340941488480026
modify,0.827692,0.153432,0.9780228374784921,0.1812993239030944,0.18056371109806224,5.394520047969133
insert,0.8232030868530273,0.3957653045654297,0.9102243427552471,0.43760187490370034,0.41949609471740146,2.0800284344201065
modify,0.928276,0.01758,0.9437997724687145,0.01787399437236339,0.017854990616229617,52.80295790671218
modify,0.9579143524169922,0.043395042419433594,0.9838252422917171,0.04456884690665302,0.04453621334245938,22.074280816649452
modify,0.9350404739379883,0.12750530242919922,0.9961779818846812,0.1358422211592302,0.13577145932809498,7.333345799145842
modify,0.68638,0.030208,0.9936440677966102,0.0437308779393339,0.04371864859038819,22.721795550847457
remove,0.668976,0.119956,0.9912301177098269,0.17774030757456172,0.17746124042577324,5.57684484310914
modify,0.6585683822631836,0.04157829284667969,0.9935088765539704,0.06272454634578653,0.06269885154637385,15.839235744758934
modify,0.776096,0.108552,0.9726214164639988,0.1360398713561209,0.1355209044653355,7.149532021519641
modify,0.646788,0.062892,1.0,0.0972374255552051,0.0972374255552051,10.28410608662469
insert,0.5966405868530273,0.015120506286621094,0.9969725638599811,0.025266014836411065,0.02526407648748304,39.45903500473037
modify,0.6420412063598633,0.194732666015625,0.9984622316251371,0.3028360335042014,0.3026948539291478,3.297039061275662
modify,0.555144,0.129584,0.9870354364736387,0.23039787874857695,0.22970274269787222,4.284047413260896
modify,0.5408058166503906,0.019509315490722656,0.9970181356015057,0.03596696033688606,0.035963091810268064,27.72038910886249
remove,0.7669,0.112064,0.981082238720731,0.14336158560438128,0.1429663727861434,6.843410908052542
modify,0.7172050476074219,0.021439552307128906,0.9970641875361417,0.029805436915925132,0.029802821395806464,33.45242649348339
modify,0.7506990432739258,0.006137847900390625,0.9836855189558732,0.008042786455190461,0.00804171377037103,122.30655686761963
modify,0.68518,0.035192,0.9712434644237327,0.049884701830176015,0.04981113157833376,19.469765855876336
modify,0.7351512908935547,0.40226268768310547,0.9969393294974194,0.5455087940513348,0.5445967314767928,1.827540344663267
modify,0.6819267272949219,0.03055286407470703,0.9829884196397914,0.04404155222277541,0.044008010095067475,22.319567999500578
modify,0.690892,0.07908,0.980930703085483,0.11227804056205601,0.11203350664355864,8.73662114314618
modify,0.520892,0.10562,0.9812535504639273,0.1989663884260077,0.19821294695451278,4.93175534936565
insert,0.5420150756835938,0.1341400146484375,0.9836125014219088,0.24342827583294624,0.2424450055988883,4.040666590831532
modify,0.296092,0.032904,1.0,0.11112762249571079,0.11112762249571079,8.99866277656212
modify,0.30603599548339844,0.012132644653320312,0.9997641880207514,0.03963515341132184,0.039634782879668436,25.224178588272284
insert,0.1780385971069336,0.03329753875732422,0.9825003580123156,0.1837514127925351,0.18315198240237482,5.346899613346699
modify,0.598968,0.018232,0.9460289600702062,0.028796196123999945,0.028748966583993386,32.85256691531373
modify,0.416732,0.21374,0.9871245438383083,0.506291813443652,0.5029703159119299,1.9497146065312996
remove,0.566116,0.086764,0.9844636024157485,0.15088073822326167,0.15052232388310097,6.524779862615832
remove,0.5233936309814453,0.09062957763671875,0.9993686337233774,0.17304826007893326,0.17302934349709773,5.775086286724472
modify,0.810964,0.273648,0.9997807402210138,0.3373614611746021,0.3373365029888141,2.963529790095305
insert,0.7202825546264648,0.041778564453125,0.9998858655953251,0.05799640129172178,0.05799601734994889,17.240481190650108
modify,0.8521842956542969,0.2468709945678711,0.9995132560466347,0.28955101949461715,0.2895101968656359,3.451941760699675
modify,0.680284,0.294864,0.9970969667372077,0.43218420542008923,0.4316410723199342,2.3071110749362416
insert,0.5499305725097656,0.04646587371826172,0.996346694579562,0.0841853899459632,0.08415941139554317,11.835149723949675
modify,0.6847314834594727,0.20751476287841797,0.9954318803281326,0.3016756430773002,0.30125857630249225,3.2996760035846413
modify,0.792508,0.11114,0.9815008097894548,0.13764403640089437,0.13728787108401588,7.130718013316537
modify,0.563716,0.268572,0.990304275948349,0.4718120472010729,0.469642604887696,2.098938087365772
modify,0.54772,0.207128,0.9935691939283922,0.37573212590374644,0.37482059987032196,2.644355181337144
insert,0.5433578491210938,0.10727310180664062,0.9972707229472636,0.19688741768348333,0.19678138578638352,5.065182603748089
modify,0.787584,0.119232,0.9890633387010198,0.14973386965707786,0.14948636561844014,6.605475040257648
modify,0.6995687484741211,0.19168567657470703,0.9981492261078524,0.2734983661667696,0.273359739373204,3.6495619337602054
modify,0.6421012878417969,0.0053424835205078125,0.9403784362727597,0.0078242426762831,0.007820363228260192,120.18779007497322
insert,0.71012,0.02056,0.9336575875486381,0.027032050920971103,0.026980227243339275,34.538910505836576
insert,0.7138881683349609,0.019583702087402344,0.9721938154370586,0.026669659054779405,0.026649331163725726,36.45317750182615
insert,0.7103662490844727,0.06610298156738281,0.9912716045820469,0.09224257020995526,0.09216770984522682,10.746357157284242
modify,0.633832,0.235032,0.9939582695122366,0.3685708515821227,0.36774697285486707,2.696790224309881
insert,0.576604,0.034524,0.9989572471324296,0.059812280178424014,0.05980854605993341,16.70154095701541
modify,0.7863607406616211,0.26528453826904297,0.9999820254447803,0.3373512386621212,0.33734919302807304,2.9642162554687586
modify,0.849144,0.2833,0.9938722202612073,0.3315856910017618,0.33090917638209855,2.997331450758913
modify,0.792881965637207,0.204071044921875,0.9967287273814864,0.2565368891155489,0.2563210779512485,3.885323201734709
modify,0.503616,0.105492,0.9895726690175558,0.20728491549116787,0.2068331497317303,4.773973381867819
modify,0.456684,0.02864,0.9431564245810056,0.059148119925375095,0.058938016024018575,15.945670391061453
modify,0.49819183349609375,0.09952831268310547,0.9869110700152353,0.19716419853290248,0.19664997957071778,5.005528779356669
modify,0.46074771881103516,0.06109619140625,0.9990478271728271,0.1324760053733061,0.13245928102816698,7.541349275724276
modify,0.429452,0.002336,0.5787671232876712,0.0031481981688291126,0.003141001217370294,183.84075342465755
insert,0.48191165924072266,0.010329246520996094,0.9944603453051426,0.021315164024451785,0.021312633438930233,46.65506416766688
insert,0.4770383834838867,0.05730438232421875,0.9893988816402609,0.11885184452161188,0.11870068364054563,8.324640527226734
